user,user_type,candidate_news,candidate_news_type,score,label
22,1,3420,[0 0 0 0 0],-12.198135,0
22,1,2912,[0 0 0 0 0],-5.251853,0
22,1,2950,[0 0 0 0 0],-6.332941,0
22,1,3438,[0 0 0 0 0],-5.3319955,0
22,1,3397,[0 0 0 0 0],-5.2505884,0
22,1,3648,[0 0 0 0 0],-2.6403553,0
22,1,3997,[0 0 0 0 0],-6.291825,0
22,1,3998,[0 0 0 0 0],-3.5647516,0
22,1,3419,[0 0 0 0 0],-3.9301705,0
22,1,3417,[0 0 0 0 0],-3.5405538,0
22,1,2992,[0 0 0 0 0],-1.7836304,0
22,1,2831,[0 0 0 0 0],-7.213166,0
22,1,3031,[0 0 0 0 0],-3.3366356,0
22,1,2574,[0 0 0 0 0],-4.5125327,0
22,1,2582,[0 0 0 0 0],-7.2828946,0
22,1,3409,[0 0 0 0 0],-5.852283,0
22,1,2832,[0 0 0 0 0],-5.4020443,0
22,1,2977,[0 0 0 0 0],-4.10301,0
22,1,2858,[0 0 0 0 0],0.7203336,0
22,1,2636,[0 0 0 0 0],-4.068797,0
22,1,2940,[0 0 0 0 0],-0.53706884,0
22,1,2990,[0 0 0 0 0],-5.1919904,0
22,1,2610,[0 0 0 0 0],-1.3497839,0
22,1,3423,[0 0 0 0 0],-6.8366423,0
22,1,3999,[0 0 0 0 0],-9.316162,0
22,1,3415,[0 0 0 0 0],-5.005171,0
22,1,3435,[0 0 0 0 0],-6.183343,0
22,1,2970,[0 0 0 0 0],-7.5158386,0
22,1,4000,[0 0 0 0 0],-4.4109397,0
22,1,2980,[0 0 0 0 0],-6.111409,0
22,1,2955,[0 0 0 0 0],-2.757698,0
22,1,3406,[0 0 0 0 0],-0.70358896,0
22,1,3410,[0 0 0 0 0],-9.015352,0
22,1,4001,[0 0 0 0 0],-7.8874207,0
22,1,3036,[0 0 0 0 0],-4.6651525,0
22,1,3375,[0 0 0 0 0],-8.159862,0
22,1,2968,[0 0 0 0 0],-6.341122,0
22,1,4002,[0 0 0 0 0],-9.426506,0
22,1,2892,[0 0 0 0 0],0.8321929,0
22,1,3457,[0 0 0 0 0],-2.72109,0
22,1,3411,[0 0 0 0 0],-3.949155,0
22,1,3344,[0 0 0 0 0],-3.1678843,0
22,1,3434,[0 0 0 0 0],-6.422545,0
22,1,3437,[0 0 0 0 0],-5.1961174,0
22,1,4003,[0 0 0 0 0],-3.4212236,0
22,1,4004,[0 0 0 0 0],-3.586942,0
22,1,3414,[0 0 0 0 0],-9.4922905,0
22,1,2841,[0 0 0 0 0],-0.5172539,0
22,1,2891,[0 0 0 0 0],-3.1177087,0
22,1,2981,[0 0 0 0 0],-5.4689865,0
22,1,2602,[0 0 0 0 0],-3.3504868,0
22,1,3368,[0 0 0 0 0],-7.5655265,0
22,1,2872,[0 0 0 0 0],-11.799148,0
22,1,3021,[0 0 0 0 0],-7.986924,0
22,1,2956,[0 0 0 0 0],-8.416951,0
22,1,3459,[0 0 0 0 0],-13.875913,0
22,1,2878,[0 0 0 0 0],-9.065793,0
22,1,2854,[0 0 0 0 0],-12.256079,0
22,1,2588,[0 0 0 0 0],-7.2550364,0
22,1,2554,[0 0 0 0 0],-11.446247,0
22,1,4005,[0 0 0 0 0],-12.915296,0
22,1,1932,[0 0 0 0 0],-6.187055,0
22,1,3436,[0 0 0 0 0],-14.314571,0
22,1,3393,[0 0 0 0 0],-9.825566,0
22,1,2983,[0 0 0 0 0],-8.465374,0
22,1,4006,[0 0 0 0 0],-9.784309,0
22,1,3689,[0 0 0 0 0],-9.35558,0
22,1,2556,[0 0 0 0 0],-11.1156,0
22,1,2765,[0 0 0 0 0],-10.2746105,0
22,1,3394,[0 0 0 0 0],-17.497868,0
22,1,4007,[0 0 0 0 0],-7.489406,0
22,1,2899,[0 0 0 0 0],-10.159646,0
22,1,3442,[0 0 0 0 0],-13.591293,0
22,1,3831,[0 0 0 0 0],-12.001532,0
22,1,4008,[0 0 0 0 0],-9.875956,0
22,1,3693,[0 0 0 0 0],-8.613244,0
22,1,3427,[0 0 0 0 0],-10.853084,0
22,1,3401,[0 0 0 0 0],-9.634574,0
25,1,3108,[0 0 0 0 0],-12.052126,1
25,1,3140,[0 0 0 0 0],-10.121124,0
25,1,2542,[0 0 0 0 0],-10.675979,0
25,1,2603,[0 0 0 0 0],-12.195604,0
25,1,4009,[0 0 0 0 0],-10.28268,0
25,1,2549,[0 0 0 0 0],-10.880988,0
25,1,2619,[0 0 0 0 0],-8.034991,0
25,1,2635,[0 0 0 0 0],-9.219138,0
25,1,2543,[0 0 0 0 0],-8.677084,0
25,1,4010,[0 0 0 0 0],-9.9681635,0
52,0,4011,[0 0 0 0 0],-10.090745,1
52,0,3159,[0 0 0 0 0],-9.716008,1
52,0,2809,[0 0 0 0 0],-10.353089,1
52,0,3158,[0 0 0 0 0],-10.955311,0
52,0,4012,[0 0 0 0 0],-11.163763,0
52,0,4013,[0 0 0 0 0],-10.221719,0
52,0,3701,[0 0 0 0 0],-10.403825,0
52,0,3909,[0 0 0 0 0],-10.441672,0
52,0,3702,[0 0 0 0 0],-11.72379,0
52,0,3706,[0 0 0 0 0],-9.980001,0
52,0,3257,[0 0 0 0 0],-10.856941,0
52,0,3588,[0 0 0 0 0],-10.092276,0
52,0,3703,[0 0 0 0 0],-11.206161,0
52,0,3587,[0 0 0 0 0],-14.511571,0
52,0,3696,[0 0 0 0 0],-13.429909,0
52,0,3310,[0 0 0 0 0],-14.072254,0
52,0,3698,[0 0 0 0 0],-12.671101,0
52,0,2599,[0 0 0 0 0],-13.553397,0
52,0,4014,[0 0 0 0 0],-13.966098,0
52,0,3700,[0 0 0 0 0],-12.9795265,0
52,0,4015,[0 0 0 0 0],-13.469432,0
52,0,4016,[0 0 0 0 0],-13.182135,0
52,0,3153,[0 0 0 0 0],-13.235508,0
52,0,4017,[0 0 0 0 0],-14.24282,0
52,0,4018,[0 0 0 0 0],-13.419707,0
52,0,784,[0 0 0 0 0],54.54094,0
52,0,3154,[0 0 0 0 0],-14.474432,0
52,0,3590,[0 0 0 0 0],-14.950112,0
52,0,3697,[0 0 0 0 0],-13.682939,0
52,0,4019,[0 0 0 0 0],-13.448343,0
52,0,3707,[0 0 0 0 0],-13.976327,0
52,0,3851,[0 0 0 0 0],-14.089688,0
52,0,4020,[0 0 0 0 0],-13.1209955,0
52,0,3695,[0 0 0 0 0],-12.677743,0
94,1,4022,[0 0 0 0 0],-17.877974,1
94,1,3698,[0 0 0 0 0],-17.171505,0
94,1,4021,[0 0 0 0 0],-16.968937,0
94,1,3162,[0 0 0 0 0],-15.730793,0
94,1,3075,[0 0 0 0 0],-8.265028,0
94,1,3161,[0 0 0 0 0],-9.509848,0
94,1,3575,[0 0 0 0 0],-13.557773,0
94,1,4023,[0 0 0 0 0],-17.18054,0
94,1,4024,[0 0 0 0 0],-11.667999,0
94,1,4025,[0 0 0 0 0],-16.278412,0
94,1,2855,[0 0 0 0 0],-10.49552,0
94,1,3155,[0 0 0 0 0],-12.210316,0
94,1,3156,[0 0 0 0 0],-9.052538,0
94,1,3159,[0 0 0 0 0],-11.265992,0
94,1,2834,[0 0 0 0 0],-12.121991,0
94,1,3574,[0 0 0 0 0],-13.960086,0
94,1,4026,[0 0 0 0 0],-10.956661,0
94,1,4027,[0 0 0 0 0],-10.554232,0
94,1,2599,[0 0 0 0 0],-15.516266,0
94,1,4028,[0 0 0 0 0],-9.265335,0
94,1,4029,[0 0 0 0 0],-13.632255,0
89,1,3138,[0 0 0 0 0],-13.346195,1
89,1,3527,[0 0 0 0 0],-14.090271,0
89,1,3756,[0 0 0 0 0],-12.264036,0
89,1,2659,[0 0 0 0 0],-13.84519,0
89,1,3599,[0 0 0 0 0],-12.215217,0
89,1,4030,[0 0 0 0 0],-12.899877,0
89,1,2755,[0 0 0 0 0],-12.453431,0
89,1,3525,[0 0 0 0 0],-12.842476,0
89,1,2868,[0 0 0 0 0],-17.97159,0
89,1,3516,[0 0 0 0 0],-18.192892,0
89,1,2806,[0 0 0 0 0],-18.610256,0
89,1,4031,[0 0 0 0 0],-19.029812,0
89,1,4032,[0 0 0 0 0],-19.275875,0
89,1,4033,[0 0 0 0 0],-19.647627,0
89,1,4034,[0 0 0 0 0],-18.315556,0
89,1,3511,[0 0 0 0 0],-18.64863,0
40,1,2803,[0 0 0 0 0],-19.490662,1
40,1,3726,[0 0 0 0 0],-16.211533,0
40,1,2746,[0 0 0 0 0],-19.919952,0
40,1,4035,[0 0 0 0 0],-19.103008,0
40,1,2696,[0 0 0 0 0],-19.150305,0
40,1,4036,[0 0 0 0 0],-16.716078,0
40,1,4037,[0 0 0 0 0],-19.557869,0
40,1,3297,[0 0 0 0 0],-16.028505,0
40,1,3141,[0 0 0 0 0],-17.815823,0
40,1,4038,[0 0 0 0 0],-19.048115,0
40,1,3614,[0 0 0 0 0],-16.14269,0
40,1,2862,[0 0 0 0 0],-16.474339,0
40,1,4039,[0 0 0 0 0],-19.142853,0
40,1,2657,[0 0 0 0 0],-18.033375,0
40,1,2794,[0 0 0 0 0],-18.151546,0
40,1,2788,[0 0 0 0 0],-16.972908,0
40,1,2714,[0 0 0 0 0],-17.221237,0
40,1,2664,[0 0 0 0 0],-18.226772,0
40,1,2661,[0 0 0 0 0],-20.569084,0
40,1,2759,[0 0 0 0 0],-16.752085,0
40,1,3336,[0 0 0 0 0],-19.55751,0
40,1,2943,[0 0 0 0 0],-21.308876,0
40,1,3560,[0 0 0 0 0],-18.53891,0
40,1,1459,[0 0 0 0 0],373.61267,0
40,1,2658,[0 0 0 0 0],-20.451172,0
40,1,2775,[0 0 0 0 0],-19.456928,0
40,1,4040,[0 0 0 0 0],-17.947742,0
40,1,2691,[0 0 0 0 0],-19.577251,0
40,1,4041,[0 0 0 0 0],-18.492762,0
40,1,689,[0 0 0 0 0],263.74225,0
40,1,2704,[0 0 0 0 0],-18.662256,0
40,1,2769,[0 0 0 0 0],-19.001507,0
40,1,2745,[0 0 0 0 0],-18.067568,0
40,1,4042,[0 0 0 0 0],-17.831299,0
40,1,2789,[0 0 0 0 0],-18.796467,0
40,1,1813,[0 0 0 0 0],-22.85585,0
40,1,2806,[0 0 0 0 0],-18.394627,0
40,1,2717,[0 0 0 0 0],-19.515512,0
40,1,2594,[0 0 0 0 0],-18.727804,0
40,1,4043,[0 0 0 0 0],-18.548029,0
40,1,4044,[0 0 0 0 0],-17.212996,0
40,1,4045,[0 0 0 0 0],-18.768042,0
40,1,4046,[0 0 0 0 0],-15.896707,0
40,1,2669,[0 0 0 0 0],-11.457217,0
40,1,2672,[0 0 0 0 0],-13.814295,0
40,1,3192,[0 0 0 0 0],-14.89446,0
40,1,4047,[0 0 0 0 0],-14.7744255,0
40,1,3243,[0 0 0 0 0],-13.912261,0
40,1,2675,[0 0 0 0 0],-15.7246685,0
40,1,2742,[0 0 0 0 0],-14.195567,0
40,1,3312,[0 0 0 0 0],-13.387549,0
40,1,2819,[0 0 0 0 0],-14.231288,0
40,1,2671,[0 0 0 0 0],-12.645256,0
40,1,3169,[0 0 0 0 0],-11.952084,0
40,1,2797,[0 0 0 0 0],-15.130329,0
40,1,786,[0 0 0 0 0],76.44386,0
40,1,3164,[0 0 0 0 0],-17.241367,0
40,1,2817,[0 0 0 0 0],-12.906169,0
40,1,2659,[0 0 0 0 0],-13.607554,0
40,1,2730,[0 0 0 0 0],-14.05675,0
40,1,3138,[0 0 0 0 0],-14.704553,0
40,1,4048,[0 0 0 0 0],-13.084564,0
40,1,4049,[0 0 0 0 0],-14.314976,0
40,1,2668,[0 0 0 0 0],-13.195366,0
40,1,2811,[0 0 0 0 0],-11.923562,0
40,1,2821,[0 0 0 0 0],-11.376274,0
40,1,3886,[0 0 0 0 0],-13.600481,0
40,1,2752,[0 0 0 0 0],-13.560694,0
40,1,2666,[0 0 0 0 0],-13.71726,0
40,1,2716,[0 0 0 0 0],-13.47435,0
40,1,3889,[0 0 0 0 0],-15.90159,0
40,1,2722,[0 0 0 0 0],-15.365238,0
40,1,4050,[0 0 0 0 0],-14.004588,0
40,1,2799,[0 0 0 0 0],-14.107927,0
40,1,4051,[0 0 0 0 0],-12.257932,0
40,1,3286,[0 0 0 0 0],-14.9757595,0
40,1,3879,[0 0 0 0 0],-12.605537,0
40,1,2770,[0 0 0 0 0],-14.75448,0
40,1,2711,[0 0 0 0 0],-13.551274,0
40,1,3281,[0 0 0 0 0],-14.977375,0
40,1,3309,[0 0 0 0 0],-14.256357,0
40,1,4052,[0 0 0 0 0],-11.866537,0
40,1,3803,[0 0 0 0 0],-15.150825,0
40,1,3155,[0 0 0 0 0],-11.511133,0
40,1,3865,[0 0 0 0 0],-14.14717,0
40,1,3006,[0 0 0 0 0],-12.219588,0
40,1,2751,[0 0 0 0 0],-14.320332,0
40,1,3013,[0 0 0 0 0],-15.43762,0
40,1,2706,[0 0 0 0 0],-14.450649,0
40,1,3723,[0 0 0 0 0],-13.261293,0
40,1,3812,[0 0 0 0 0],-12.748243,0
40,1,4053,[0 0 0 0 0],-14.831082,0
40,1,4054,[0 0 0 0 0],1.7870204,0
40,1,4055,[0 0 0 0 0],1.002815,0
40,1,2802,[0 0 0 0 0],1.5562422,0
40,1,2713,[0 0 0 0 0],1.200621,0
40,1,2734,[0 0 0 0 0],2.19019,0
40,1,3495,[0 0 0 0 0],3.3271108,0
40,1,4056,[0 0 0 0 0],0.2592402,0
40,1,2744,[0 0 0 0 0],0.3022504,0
40,1,1443,[0 0 0 0 0],93.08945,0
40,1,591,[0 0 0 0 0],293.91333,0
40,1,4057,[0 0 0 0 0],0.75174284,0
40,1,2793,[0 0 0 0 0],1.636949,0
40,1,2786,[0 0 0 0 0],1.5076829,0
40,1,2814,[0 0 0 0 0],0.3686282,0
40,1,3866,[0 0 0 0 0],1.1327431,0
40,1,2756,[0 0 0 0 0],-0.26691234,0
40,1,3900,[0 0 0 0 0],1.5915492,0
40,1,2719,[0 0 0 0 0],1.3214955,0
40,1,3537,[0 0 0 0 0],1.2286522,0
40,1,3147,[0 0 0 0 0],0.7965717,0
40,1,3554,[0 0 0 0 0],0.5960903,0
40,1,2685,[0 0 0 0 0],1.8961908,0
40,1,4058,[0 0 0 0 0],1.427201,0
40,1,3729,[0 0 0 0 0],0.5720947,0
40,1,3878,[0 0 0 0 0],1.8086247,0
40,1,3224,[0 0 0 0 0],0.25487483,0
40,1,2680,[0 0 0 0 0],1.372376,0
40,1,3604,[0 0 0 0 0],1.546218,0
40,1,4059,[0 0 0 0 0],1.4400792,0
40,1,2699,[0 0 0 0 0],0.2383163,0
40,1,2748,[0 0 0 0 0],0.74341995,0
40,1,2767,[0 0 0 0 0],-0.8642442,0
40,1,2726,[0 0 0 0 0],3.0401216,0
40,1,2737,[0 0 0 0 0],0.20072436,0
40,1,2755,[0 0 0 0 0],1.1824856,0
40,1,2762,[0 0 0 0 0],4.6210775,0
40,1,2708,[0 0 0 0 0],-0.952726,0
40,1,2804,[0 0 0 0 0],0.17770636,0
40,1,4060,[0 0 0 0 0],2.0739346,0
40,1,2764,[0 0 0 0 0],0.04184127,0
40,1,2733,[0 0 0 0 0],-0.2980988,0
40,1,2705,[0 0 0 0 0],1.3491458,0
40,1,3890,[0 0 0 0 0],1.7263803,0
40,1,2807,[0 0 0 0 0],0.5591616,0
40,1,2697,[0 0 0 0 0],0.53298736,0
40,1,2760,[0 0 0 0 0],1.0522363,0
40,1,3960,[0 0 0 0 0],-0.46647656,0
40,1,3238,[0 0 0 0 0],0.8166572,0
40,1,3330,[0 0 0 0 0],-0.59346354,0
40,1,3559,[0 0 0 0 0],0.87760985,0
40,1,4061,[0 0 0 0 0],-9.723783,0
40,1,2703,[0 0 0 0 0],-10.613435,0
40,1,4062,[0 0 0 0 0],-8.295502,0
40,1,3714,[0 0 0 0 0],-7.389373,0
40,1,1552,[0 0 0 0 0],-6.7746477,0
40,1,2776,[0 0 0 0 0],-8.118659,0
40,1,2787,[0 0 0 0 0],-7.2166643,0
40,1,3541,[0 0 0 0 0],-8.966175,0
40,1,2986,[0 0 0 0 0],-9.402272,0
40,1,2768,[0 0 0 0 0],-7.603567,0
40,1,3184,[0 0 0 0 0],-10.276214,0
40,1,584,[0 0 0 0 0],286.72787,0
40,1,3180,[0 0 0 0 0],-7.166062,0
40,1,4063,[0 0 0 0 0],-9.406333,0
40,1,3735,[0 0 0 0 0],-9.089317,0
40,1,3861,[0 0 0 0 0],-7.831009,0
40,1,2540,[0 0 0 0 0],-7.5369964,0
40,1,3518,[0 0 0 0 0],-10.146992,0
40,1,3553,[0 0 0 0 0],-8.326727,0
40,1,4064,[0 0 0 0 0],-8.545834,0
40,1,2808,[0 0 0 0 0],-8.325955,0
40,1,2678,[0 0 0 0 0],-6.945656,0
40,1,2693,[0 0 0 0 0],-9.513538,0
40,1,2779,[0 0 0 0 0],-8.448263,0
40,1,4065,[0 0 0 0 0],-9.043118,0
40,1,1186,[0 0 0 0 0],139.27103,0
40,1,4066,[0 0 0 0 0],-7.4164543,0
40,1,2739,[0 0 0 0 0],-7.9006314,0
40,1,2628,[0 0 0 0 0],-10.0353775,0
40,1,3613,[0 0 0 0 0],-8.357873,0
40,1,2777,[0 0 0 0 0],-6.2886496,0
40,1,4067,[0 0 0 0 0],-6.853484,0
40,1,2753,[0 0 0 0 0],-7.1602125,0
40,1,2698,[0 0 0 0 0],-9.228643,0
40,1,1783,[0 0 0 0 0],134.28918,0
40,1,3814,[0 0 0 0 0],-9.824984,0
40,1,3062,[0 0 0 0 0],-5.7245913,0
40,1,4068,[0 0 0 0 0],-9.8352785,0
40,1,2728,[0 0 0 0 0],-8.833259,0
40,1,3078,[0 0 0 0 0],-8.2612295,0
40,1,3316,[0 0 0 0 0],-9.065837,0
40,1,2725,[0 0 0 0 0],-7.151122,0
40,1,4069,[0 0 0 0 0],-8.709768,0
40,1,2677,[0 0 0 0 0],-8.790261,0
40,1,3813,[0 0 0 0 0],-8.705436,0
40,1,4070,[0 0 0 0 0],-10.180863,0
40,1,3376,[0 0 0 0 0],-8.743167,0
40,1,4071,[0 0 0 0 0],-8.594149,0
40,1,3230,[0 0 0 0 0],-7.214971,0
40,1,2710,[0 0 0 0 0],-9.574186,0
40,1,2830,[0 0 0 0 0],-15.086892,0
40,1,3341,[0 0 0 0 0],-13.165703,0
40,1,4072,[0 0 0 0 0],-10.896348,0
40,1,2763,[0 0 0 0 0],-14.711645,0
40,1,4073,[0 0 0 0 0],-13.645665,0
40,1,3073,[0 0 0 0 0],-16.128775,0
40,1,2780,[0 0 0 0 0],-13.186576,0
40,1,3557,[0 0 0 0 0],-15.616033,0
40,1,2687,[0 0 0 0 0],-14.624905,0
40,1,2801,[0 0 0 0 0],-13.017541,0
40,1,3131,[0 0 0 0 0],-13.779383,0
40,1,2665,[0 0 0 0 0],-15.229024,0
40,1,3210,[0 0 0 0 0],-15.013245,0
40,1,2663,[0 0 0 0 0],-12.545274,0
40,1,4074,[0 0 0 0 0],-14.729202,0
40,1,4075,[0 0 0 0 0],-14.099833,0
40,1,3232,[0 0 0 0 0],-11.740062,0
40,1,4076,[0 0 0 0 0],-12.478392,0
40,1,2727,[0 0 0 0 0],-13.2923565,0
40,1,2709,[0 0 0 0 0],-12.648047,0
40,1,3068,[0 0 0 0 0],-15.405989,0
40,1,3733,[0 0 0 0 0],-11.989441,0
40,1,4077,[0 0 0 0 0],-11.841519,0
50,1,3075,[0 0 0 0 0],-9.441509,1
50,1,3071,[0 0 0 0 0],-17.878302,0
50,1,3069,[0 0 0 0 0],-14.012383,0
50,1,3194,[0 0 0 0 0],-10.271427,0
50,1,3070,[0 0 0 0 0],-15.922781,0
50,1,2767,[0 0 0 0 0],-10.209141,0
50,1,2802,[0 0 0 0 0],-19.340452,0
50,1,3047,[0 0 0 0 0],-16.232397,0
50,1,3065,[0 0 0 0 0],-5.0370665,0
50,1,3062,[0 0 0 0 0],-11.412491,0
50,1,2703,[0 0 0 0 0],-19.260035,0
50,1,3076,[0 0 0 0 0],-10.354046,0
50,1,2763,[0 0 0 0 0],-11.628986,0
50,1,3239,[0 0 0 0 0],-8.861858,0
50,1,3150,[0 0 0 0 0],-13.515393,0
50,1,2663,[0 0 0 0 0],-11.82891,0
50,1,2727,[0 0 0 0 0],-11.127121,0
50,1,1932,[0 0 0 0 0],-15.019698,0
50,1,3298,[0 0 0 0 0],-10.144512,0
50,1,2590,[0 0 0 0 0],-10.557016,0
50,1,2731,[0 0 0 0 0],-6.4280605,0
50,1,3056,[0 0 0 0 0],-17.34329,0
50,1,2589,[0 0 0 0 0],-18.028807,0
50,1,829,[0 0 0 0 0],192.72356,0
50,1,3244,[0 0 0 0 0],-12.448263,0
50,1,1509,[0 0 0 0 0],481.25803,0
50,1,2541,[0 0 0 0 0],-12.80585,0
50,1,2675,[0 0 0 0 0],4.735095,0
50,1,2745,[0 0 0 0 0],5.757059,0
50,1,714,[0 0 0 0 0],134.94295,0
50,1,3302,[0 0 0 0 0],8.524556,0
50,1,4078,[0 0 0 0 0],12.100552,0
50,1,3866,[0 0 0 0 0],7.7505035,0
50,1,722,[0 0 0 0 0],161.09848,0
50,1,843,[0 0 0 0 0],-83.85446,0
50,1,3067,[0 0 0 0 0],8.207433,0
50,1,2702,[0 0 0 0 0],4.0698347,0
50,1,2591,[0 0 0 0 0],12.88799,0
50,1,3058,[0 0 0 0 0],8.072983,0
50,1,1276,[0 0 0 0 0],-9.807922,0
50,1,2818,[0 0 0 0 0],8.151559,0
50,1,3234,[0 0 0 0 0],12.751272,0
50,1,784,[0 0 0 0 0],145.83385,0
50,1,3055,[0 0 0 0 0],7.3491373,0
50,1,2776,[0 0 0 0 0],13.059436,0
50,1,3203,[0 0 0 0 0],0.5754318,0
50,1,4079,[0 0 0 0 0],6.055105,0
50,1,3077,[0 0 0 0 0],8.07436,0
50,1,3063,[0 0 0 0 0],8.843606,0
50,1,2751,[0 0 0 0 0],6.2437944,0
50,1,3073,[0 0 0 0 0],14.999365,0
50,1,2769,[0 0 0 0 0],4.915724,0
50,1,1278,[0 0 0 0 0],131.13202,0
50,1,42,[0 0 0 0 0],5.316863,0
50,1,3307,[0 0 0 0 0],8.851649,0
19,0,2830,[0 0 0 0 0],8.041301,1
19,0,2770,[0 0 0 0 0],7.9128222,0
19,0,2540,[0 0 0 0 0],8.245222,0
19,0,2694,[0 0 0 0 0],8.102738,0
19,0,2811,[0 0 0 0 0],8.697259,0
19,0,2754,[0 0 0 0 0],8.980822,0
19,0,2816,[0 0 0 0 0],9.66337,0
19,0,2678,[0 0 0 0 0],9.447502,0
19,0,2721,[0 0 0 0 0],7.4667277,0
34,0,3932,[0 0 0 0 0],8.074604,1
34,0,1562,[0 0 0 0 0],7.1643085,0
34,0,3908,[0 0 0 0 0],8.863831,0
34,0,3445,[0 0 0 0 0],8.618022,0
34,0,3582,[0 0 0 0 0],10.309864,0
34,0,4080,[0 0 0 0 0],8.285499,0
34,0,3448,[0 0 0 0 0],6.723961,0
34,0,4081,[0 0 0 0 0],8.638028,0
34,0,101,[0 0 0 0 0],36.410713,0
34,0,2815,[0 0 0 0 0],7.634452,0
34,0,3447,[0 0 0 0 0],10.819282,0
34,0,2421,[0 0 0 0 0],50.431465,0
34,0,2377,[0 0 0 0 0],86.791466,0
34,0,1400,[0 0 0 0 0],8.535497,0
34,0,3592,[0 0 0 0 0],7.856308,0
34,0,2417,[0 0 0 0 0],49.640446,0
34,0,2225,[0 0 0 0 0],37.2502,0
34,0,3446,[0 0 0 0 0],6.917967,0
34,0,3585,[0 0 0 0 0],7.991215,0
34,0,3586,[0 0 0 0 0],6.6650724,0
34,0,3597,[0 0 0 0 0],5.5527086,0
34,0,3593,[0 0 0 0 0],7.6219535,0
34,0,4082,[0 0 0 0 0],6.5466948,0
34,0,4083,[0 0 0 0 0],7.5013404,0
34,0,3589,[0 0 0 0 0],6.9757586,0
34,0,42,[0 0 0 0 0],8.076914,0
34,0,3590,[0 0 0 0 0],6.6650515,0
34,0,4084,[0 0 0 0 0],8.29005,0
35,1,3985,[0 0 0 0 0],13.212307,1
35,1,3395,[0 0 0 0 0],4.155418,0
35,1,3678,[0 0 0 0 0],8.826993,0
35,1,3634,[0 0 0 0 0],5.021821,0
35,1,4085,[0 0 0 0 0],11.541607,0
95,1,2546,[0 0 0 0 0],8.467375,1
95,1,2551,[0 0 0 0 0],8.24789,0
95,1,2650,[0 0 0 0 0],7.5827303,0
28,1,3037,[0 0 0 0 0],9.60323,1
28,1,3807,[0 0 0 0 0],8.698603,0
28,1,2898,[0 0 0 0 0],8.050528,0
28,1,3484,[0 0 0 0 0],6.6928434,0
28,1,3337,[0 0 0 0 0],10.31273,0
28,1,4086,[0 0 0 0 0],8.178851,0
63,1,2541,[0 0 0 0 0],8.507736,1
63,1,2694,[0 0 0 0 0],7.8139687,0
63,1,2540,[0 0 0 0 0],8.220016,0
63,1,2816,[0 0 0 0 0],9.268609,0
77,0,2826,[0 0 0 0 0],7.6612296,1
77,0,2827,[0 0 0 0 0],7.614514,0
77,0,2828,[0 0 0 0 0],7.446295,0
77,0,3035,[0 0 0 0 0],7.1904097,0
77,0,3034,[0 0 0 0 0],8.199939,0
